6 39 0;0.0426,0.909,-3.342
2 70 60 0;0.1532,0.800,-5.712
28 1;0.1532,0.554,-7.133
76 53 1;0.0553,0.722,-5.944
71 4 80 51 0;0.0766,0.857,-4.358
71 4 14 1;0.0851,0.645,-6.554
49 0;0.0894,0.840,-4.528
4 65 0;0.2170,0.797,-8.030
4 48 0;0.1830,0.843,-9.331
71 80 57 0;0.0468,0.917,-3.773
71 65 51 0;0.0723,1.000,-8.591
57 51 0;0.0511,0.857,-3.061
51 48 0;0.1106,0.963,-11.003
26 0;0.2383,0.800,-9.171
21 14 1;0.0340,0.889,-6.068
4 42 1;0.0723,0.739,-8.114
42 1;0.0766,0.692,-7.225
45 0;0.2043,0.800,-7.696
39 21 1;0.0255,0.857,-4.296
80 57 51 0;0.0340,1.000,-3.939
4 14 1;0.1064,0.568,-5.376
21 1;0.0638,0.577,-3.600
48 0;0.1957,0.821,-8.635
4 39 57 1;0.0213,0.833,-3.445
1 1;0.3064,0.791,-57.129
2 51 80 0;0.0979,0.793,-3.609
62 1;0.0681,0.800,-9.304
2 44 19 35 0;0.0766,0.900,-5.495
2 48 0;0.1872,0.846,-9.762
48 0;0.1957,0.821,-8.635
57 19 51 0;0.0468,0.917,-3.773
2 5 19 0;0.0298,1.000,-3.437
51 48 0;0.1106,0.963,-11.003
42 19 1;0.0553,0.812,-7.889
72 1;0.0468,0.846,-7.381
63 1;0.0340,0.889,-6.068
2 19 35 0;0.1489,0.745,-3.485
19 35 0;0.1574,0.725,-3.015
42 1;0.0766,0.692,-7.225
57 51 80 0;0.0340,1.000,-3.939
57 51 0;0.0511,0.857,-3.061
44 19 51 0;0.0894,0.778,-2.997
44 19 35 0;0.0809,0.864,-4.747
1 1;0.3064,0.791,-57.129
64 0;0.1447,0.944,-13.211
55 0;0.1191,0.903,-8.601
78 0;0.1447,0.919,-11.476
19 61 46 1;0.0340,1.000,-7.878
19 42 1;0.0553,0.812,-7.889
31 0;0.1106,0.788,-3.861
19 43 46 1;0.0255,1.000,-5.864
21 8 1;0.0255,0.857,-4.296
42 1;0.0766,0.692,-7.225
20 1;0.1277,0.492,-3.479
21 1;0.0638,0.577,-3.600
46 8 1;0.0936,0.595,-5.567
61 20 1;0.0298,0.875,-5.171
61 20 46 1;0.0255,1.000,-5.864
1 1;0.3064,0.791,-57.129
55 0;0.1191,0.903,-8.601
54 0;0.1064,0.833,-5.093
22 54 0;0.0638,0.938,-5.571
40 0;0.1234,0.829,-5.675
45 0;0.2043,0.800,-7.696
22 0;0.2596,0.709,-3.989
17 1;0.0596,0.609,-4.006
37 1;0.1106,0.788,-14.742
12 34 1;0.0851,0.645,-6.554
53 20 1;0.0723,0.586,-4.211
28 14 53 1;0.0596,0.824,-8.750
49 0;0.0894,0.840,-4.528
76 59 1;0.0340,0.889,-6.068
31 0;0.1106,0.788,-3.861
22 0;0.2596,0.709,-3.989
48 0;0.1957,0.821,-8.635
41 0;0.0979,0.852,-5.285
12 1;0.0936,0.595,-5.567
26 0;0.2383,0.800,-9.171
62 1;0.0681,0.800,-9.304
72 1;0.0468,0.846,-7.381
76 53 1;0.0553,0.722,-5.944
63 1;0.0340,0.889,-6.068
61 1;0.0511,0.667,-4.515
76 1;0.0851,0.606,-5.416
14 53 1;0.0809,0.613,-5.351
28 1;0.1532,0.554,-7.133
76 14 1;0.0383,0.818,-5.667
14 1;0.1106,0.553,-5.056
28 14 1;0.0681,0.727,-7.345
1 1;0.3064,0.791,-57.129
40 70 0;0.0936,0.880,-5.964
62 1;0.0681,0.800,-9.304
56 0;0.1617,0.826,-7.289
32 44 70 0;0.0511,0.857,-3.061
41 70 0;0.0809,0.905,-5.929
65 0;0.2170,0.785,-7.256
26 0;0.2383,0.800,-9.171
61 46 1;0.0383,0.818,-5.667
32 22 70 0;0.0426,1.000,-4.952
40 0;0.1234,0.829,-5.675
61 46 20 1;0.0255,1.000,-5.864
31 70 0;0.0979,0.821,-4.373
41 0;0.0979,0.852,-5.285
31 53 70 0;0.0468,1.000,-5.463
22 0;0.2596,0.709,-3.989
53 70 47 1;0.0511,0.750,-6.054
46 20 1;0.0723,0.630,-5.244
22 70 0;0.2043,0.738,-4.397
44 53 20 1;0.0511,0.750,-6.054
44 53 1;0.1064,0.521,-3.830
46 1;0.1447,0.507,-4.578
61 20 1;0.0298,0.875,-5.171
31 0;0.1106,0.788,-3.861
8 4 1;0.1617,0.463,-3.136
70 78 4 0;0.1191,1.000,-14.634
0 0;0.5277,0.873,-54.379
20 8 59 1;0.0298,0.875,-5.171
40 70 4 0;0.0894,0.955,-8.455
70 78 0;0.1319,0.969,-13.671
28 14 1;0.0681,0.727,-7.345
28 4 1;0.1447,0.576,-7.788
34 70 4 19 1;0.1404,0.471,-3.035
20 8 4 19 1;0.0638,0.600,-4.068
20 34 4 1;0.1021,0.545,-4.443
40 4 0;0.1191,0.875,-7.322
20 70 43 19 1;0.0170,1.000,-3.881
65 4 19 0;0.1617,0.844,-8.253
40 4 19 0;0.0979,0.920,-7.738
26 0;0.2383,0.800,-9.171
28 1;0.1532,0.554,-7.133
14 1;0.1106,0.553,-5.056
78 4 0;0.1319,0.939,-11.651
14 4 1;0.1064,0.568,-5.376
45 70 0;0.1787,0.840,-8.907
70 80 57 19 0;0.0426,0.909,-3.342
34 8 59 1;0.0340,0.800,-4.845
20 1;0.1277,0.492,-3.479
70 43 19 1;0.0213,0.833,-3.445
34 8 4 19 1;0.0979,0.511,-3.289
20 34 1;0.1106,0.531,-4.289
20 59 1;0.0383,0.692,-3.878
1 1;0.3064,0.791,-57.129
64 0;0.1447,0.944,-13.211
62 1;0.0681,0.800,-9.304
26 0;0.2383,0.800,-9.171
78 0;0.1447,0.919,-11.476
48 0;0.1957,0.821,-8.635
60 0;0.1915,0.738,-4.093
31 0;0.1106,0.788,-3.861
76 1;0.0851,0.606,-5.416
47 14 1;0.0383,0.900,-6.983
53 14 1;0.0809,0.613,-5.351
76 14 1;0.0383,0.818,-5.667
14 1;0.1106,0.553,-5.056
47 76 53 1;0.0298,1.000,-6.867
76 53 1;0.0553,0.722,-5.944
47 76 1;0.0383,0.818,-5.667
40 71 0;0.0809,0.905,-5.929
0 0;0.5277,0.873,-54.379
28 14 1;0.0681,0.727,-7.345
28 1;0.1532,0.554,-7.133
40 0;0.1234,0.829,-5.675
57 71 80 0;0.0468,0.917,-3.773
12 1;0.0936,0.595,-5.567
57 34 10 1;0.0213,0.833,-3.445
12 34 1;0.0851,0.645,-6.554
54 0;0.1064,0.833,-5.093
26 0;0.2383,0.800,-9.171
71 14 1;0.0894,0.618,-6.018
65 0;0.2170,0.785,-7.256
14 1;0.1106,0.553,-5.056
6 71 0;0.0894,0.778,-2.997
51 71 40 0;0.0511,1.000,-5.976
0 0;0.5277,0.873,-54.379
44 53 1;0.1064,0.521,-3.830
54 71 44 0;0.0511,1.000,-5.976
40 0;0.1234,0.829,-5.675
61 57 1;0.0340,0.800,-4.845
71 44 32 0;0.0426,0.909,-3.342
72 1;0.0468,0.846,-7.381
42 1;0.0766,0.692,-7.225
61 1;0.0511,0.667,-4.515
54 22 0;0.0638,0.938,-5.571
71 40 0;0.0809,0.905,-5.929
51 22 0;0.1319,0.795,-4.765
71 57 50 53 1;0.0213,0.833,-3.445
51 22 71 0;0.1064,0.862,-6.076
71 15 0;0.2851,0.770,-8.833
15 0;0.4000,0.718,-8.093
1 1;0.3064,0.791,-57.129
64 0;0.1447,0.944,-13.211
62 1;0.0681,0.800,-9.304
26 0;0.2383,0.800,-9.171
22 19 0;0.1915,0.738,-4.093
19 40 0;0.1021,0.857,-5.676
60 0;0.1915,0.738,-4.093
72 1;0.0468,0.846,-7.381
40 0;0.1234,0.829,-5.675
41 60 0;0.0468,1.000,-5.463
20 1;0.1277,0.492,-3.479
21 39 1;0.0255,0.857,-4.296
21 8 1;0.0255,0.857,-4.296
41 0;0.0979,0.852,-5.285
41 19 0;0.0766,0.900,-5.495
12 1;0.0936,0.595,-5.567
1 1;0.3064,0.791,-57.129
55 0;0.1191,0.903,-8.601
44 70 80 50 1;0.0213,1.000,-4.869
49 70 0;0.0681,0.941,-6.037
35 70 0;0.1617,0.792,-5.650
22 80 34 0;0.0766,0.900,-5.495
48 0;0.1957,0.821,-8.635
15 0;0.4000,0.718,-8.093
41 70 0;0.0809,0.905,-5.929
49 0;0.0894,0.840,-4.528
14 28 53 1;0.0596,0.824,-8.750
72 1;0.0468,0.846,-7.381
47 70 53 34 1;0.0468,0.846,-7.381
70 22 0;0.2043,0.738,-4.397
41 0;0.0979,0.852,-5.285
22 0;0.2596,0.709,-3.989
65 0;0.2170,0.785,-7.256
37 1;0.1106,0.788,-14.742
14 47 1;0.0383,0.900,-6.983
47 70 34 1;0.0681,0.593,-4.136
44 20 53 1;0.0511,0.750,-6.054
28 53 34 1;0.0851,0.667,-7.205
1 1;0.3064,0.791,-57.129
0 0;0.5277,0.873,-54.379
62 1;0.0681,0.800,-9.304
41 70 0;0.0809,0.905,-5.929
72 1;0.0468,0.846,-7.381
57 47 1;0.0340,0.889,-6.068
63 1;0.0340,0.889,-6.068
26 0;0.2383,0.800,-9.171
35 70 0;0.1617,0.792,-5.650
37 1;0.1106,0.788,-14.742
39 21 1;0.0255,0.857,-4.296
21 47 1;0.0255,1.000,-5.864
15 0;0.4000,0.718,-8.093
20 1;0.1277,0.492,-3.479
12 1;0.0936,0.595,-5.567
21 8 1;0.0255,0.857,-4.296
30 8 44 1;0.0255,0.750,-3.284
40 2 71 0;0.0809,1.000,-9.660
34 8 2 44 1;0.0681,0.571,-3.682
34 8 44 1;0.0766,0.545,-3.460
2 35 71 0;0.1149,0.771,-3.515
2 31 71 0;0.0723,0.944,-6.510
40 2 0;0.1234,0.879,-7.752
34 77 0;0.0851,0.800,-3.364
12 1;0.0936,0.595,-5.567
34 10 57 1;0.0213,0.833,-3.445
34 12 1;0.0851,0.645,-6.554
71 38 44 0;0.0553,0.929,-4.657
42 1;0.0766,0.692,-7.225
8 2 69 1;0.0255,0.857,-4.296
41 2 0;0.0936,0.880,-5.964
24 1;0.2213,0.515,-8.276
41 2 71 0;0.0681,0.941,-6.037
71 10 38 0;0.0426,0.909,-3.342
34 8 2 1;0.1277,0.492,-3.479
6 71 0;0.0894,0.778,-2.997
41 0;0.0979,0.852,-5.285
2 31 0;0.1106,0.812,-4.601
55 0;0.1191,0.903,-8.601
62 1;0.0681,0.800,-9.304
44 53 1;0.1064,0.521,-3.830
35 71 2 0;0.1149,0.771,-3.515
49 0;0.0894,0.840,-4.528
41 71 2 0;0.0681,0.941,-6.037
12 1;0.0936,0.595,-5.567
46 69 2 1;0.0298,0.875,-5.171
44 38 71 0;0.0553,0.929,-4.657
72 1;0.0468,0.846,-7.381
17 1;0.0596,0.609,-4.006
46 44 69 1;0.0255,1.000,-5.864
41 2 0;0.0936,0.880,-5.964
43 71 1;0.0298,0.700,-3.225
71 6 0;0.0894,0.778,-2.997
38 71 10 0;0.0426,0.909,-3.342
46 1;0.1447,0.507,-4.578
37 1;0.1106,0.788,-14.742
41 0;0.0979,0.852,-5.285
45 0;0.2043,0.800,-7.696
14 28 53 1;0.0596,0.824,-8.750
76 53 1;0.0553,0.722,-5.944
54 0;0.1064,0.833,-5.093
22 54 0;0.0638,0.938,-5.571
22 19 51 0;0.1064,0.833,-5.093
48 0;0.1957,0.821,-8.635
48 51 0;0.1106,0.963,-11.003
28 1;0.1532,0.554,-7.133
19 42 1;0.0553,0.812,-7.889
42 1;0.0766,0.692,-7.225
76 1;0.0851,0.606,-5.416
20 61 1;0.0298,0.875,-5.171
22 19 0;0.1915,0.738,-4.093
53 20 1;0.0723,0.586,-4.211
35 19 0;0.1574,0.725,-3.015
14 53 1;0.0809,0.613,-5.351
14 76 1;0.0383,0.818,-5.667
14 1;0.1106,0.553,-5.056
14 28 1;0.0681,0.727,-7.345
19 61 1;0.0426,0.714,-4.574
22 51 0;0.1319,0.795,-4.765
61 1;0.0511,0.667,-4.515
22 0;0.2596,0.709,-3.989
20 1;0.1277,0.492,-3.479
55 0;0.1191,0.903,-8.601
28 14 53 1;0.0596,0.824,-8.750
20 53 1;0.0723,0.586,-4.211
15 0;0.4000,0.718,-8.093
31 0;0.1106,0.788,-3.861
40 0;0.1234,0.829,-5.675
48 0;0.1957,0.821,-8.635
65 0;0.2170,0.785,-7.256
21 14 1;0.0340,0.889,-6.068
28 1;0.1532,0.554,-7.133
72 1;0.0468,0.846,-7.381
41 0;0.0979,0.852,-5.285
20 1;0.1277,0.492,-3.479
37 1;0.1106,0.788,-14.742
21 1;0.0638,0.577,-3.600
14 1;0.1106,0.553,-5.056
14 53 1;0.0809,0.613,-5.351
21 53 1;0.0426,0.714,-4.574
1 1;0.3064,0.791,-57.129
70 4 40 0;0.0894,0.955,-8.455
4 65 0;0.2170,0.797,-8.030
70 35 0;0.1617,0.792,-5.650
19 4 65 0;0.1617,0.844,-8.253
41 70 4 0;0.0723,0.944,-6.510
19 4 42 1;0.0511,0.857,-8.268
70 19 42 1;0.0468,0.917,-8.862
4 40 0;0.1191,0.875,-7.322
72 1;0.0468,0.846,-7.381
41 19 0;0.0766,0.900,-5.495
70 19 20 43 1;0.0170,1.000,-3.881
19 4 40 0;0.0979,0.920,-7.738
70 4 47 1;0.0809,0.559,-3.947
19 46 43 1;0.0255,1.000,-5.864
4 42 1;0.0723,0.739,-8.114
41 70 0;0.0809,0.905,-5.929
70 40 0;0.0936,0.880,-5.964
70 6 0;0.0766,0.818,-3.462
20 1;0.1277,0.492,-3.479
4 46 1;0.1319,0.534,-5.247
19 35 0;0.1574,0.725,-3.015
70 19 47 59 1;0.0213,0.833,-3.445
41 4 0;0.0894,0.875,-5.550
40 71 2 0;0.0809,1.000,-9.660
37 1;0.1106,0.788,-14.742
55 0;0.1191,0.903,-8.601
59 76 1;0.0340,0.889,-6.068
71 2 31 0;0.0723,0.944,-6.510
40 2 0;0.1234,0.879,-7.752
48 0;0.1957,0.821,-8.635
45 0;0.2043,0.800,-7.696
61 57 1;0.0340,0.800,-4.845
71 22 0;0.1872,0.759,-4.924
42 1;0.0766,0.692,-7.225
76 1;0.0851,0.606,-5.416
48 2 0;0.1872,0.846,-9.762
63 1;0.0340,0.889,-6.068
61 20 2 1;0.0255,1.000,-5.864
2 31 0;0.1106,0.812,-4.601
22 0;0.2596,0.709,-3.989
47 14 1;0.0383,0.900,-6.983
47 57 1;0.0340,0.889,-6.068
76 14 1;0.0383,0.818,-5.667
71 14 1;0.0894,0.618,-6.018
76 47 1;0.0383,0.818,-5.667
59 20 1;0.0383,0.692,-3.878
1 1;0.3064,0.791,-57.129
64 0;0.1447,0.944,-13.211
59 8 20 1;0.0298,0.875,-5.171
55 0;0.1191,0.903,-8.601
65 0;0.2170,0.785,-7.256
22 34 80 0;0.0766,0.900,-5.495
48 0;0.1957,0.821,-8.635
15 0;0.4000,0.718,-8.093
40 0;0.1234,0.829,-5.675
26 0;0.2383,0.800,-9.171
34 62 1;0.0596,0.875,-10.095
34 20 1;0.1106,0.531,-4.289
62 1;0.0681,0.800,-9.304
59 8 34 1;0.0340,0.800,-4.845
20 1;0.1277,0.492,-3.479
22 0;0.2596,0.709,-3.989
78 2 0;0.1362,0.941,-12.165
0 0;0.5277,0.873,-54.379
14 1;0.1106,0.553,-5.056
2 40 0;0.1234,0.879,-7.752
78 0;0.1447,0.919,-11.476
6 51 0;0.0638,0.882,-4.237
21 14 1;0.0340,0.889,-6.068
72 1;0.0468,0.846,-7.381
2 61 1;0.0468,0.688,-4.528
56 2 0;0.1574,0.860,-8.897
26 2 0;0.2213,0.812,-9.274
21 1;0.0638,0.577,-3.600
61 1;0.0511,0.667,-4.515
65 2 0;0.2170,0.797,-8.030
4 40 19 0;0.0979,0.920,-7.738
4 17 1;0.0553,0.650,-4.525
56 4 0;0.1489,0.854,-8.045
54 0;0.1064,0.833,-5.093
19 41 0;0.0766,0.900,-5.495
4 12 1;0.0936,0.611,-6.085
4 40 0;0.1191,0.875,-7.322
26 0;0.2383,0.800,-9.171
14 4 1;0.1064,0.568,-5.376
65 4 19 0;0.1617,0.844,-8.253
65 4 0;0.2170,0.797,-8.030
17 1;0.0596,0.609,-4.006
4 41 0;0.0894,0.875,-5.550
40 19 0;0.1021,0.857,-5.676
1 1;0.3064,0.791,-57.129
51 6 19 0;0.0553,1.000,-6.493
4 62 1;0.0681,0.842,-10.527
49 0;0.0894,0.840,-4.528
64 0;0.1447,0.944,-13.211
4 19 65 0;0.1617,0.844,-8.253
51 40 19 0;0.0596,1.000,-7.013
15 0;0.4000,0.718,-8.093
26 0;0.2383,0.800,-9.171
42 4 19 1;0.0511,0.857,-8.268
51 19 65 0;0.0894,0.955,-8.455
4 40 0;0.1191,0.875,-7.322
4 37 1;0.1064,0.806,-14.991
76 1;0.0851,0.606,-5.416
4 40 19 0;0.0979,0.920,-7.738
49 19 0;0.0681,0.941,-6.037
51 19 22 0;0.1064,0.833,-5.093
4 17 1;0.0553,0.650,-4.525
4 65 0;0.2170,0.797,-8.030
42 19 1;0.0553,0.812,-7.889
19 22 0;0.1915,0.738,-4.093
51 22 0;0.1319,0.795,-4.765
51 6 0;0.0638,0.882,-4.237
8 4 1;0.1617,0.463,-3.136
51 6 22 0;0.0426,1.000,-4.952
60 0;0.1915,0.738,-4.093
22 0;0.2596,0.709,-3.989
55 0;0.1191,0.903,-8.601
0 0;0.5277,0.873,-54.379
62 4 1;0.0681,0.842,-10.527
32 71 44 0;0.0426,0.909,-3.342
65 4 0;0.2170,0.797,-8.030
63 1;0.0340,0.889,-6.068
49 0;0.0894,0.840,-4.528
17 4 1;0.0553,0.650,-4.525
48 4 0;0.1830,0.843,-9.331
17 1;0.0596,0.609,-4.006
57 39 4 1;0.0213,0.833,-3.445
17 71 4 1;0.0383,0.750,-4.669
1 1;0.3064,0.791,-57.129
64 0;0.1447,0.944,-13.211
55 0;0.1191,0.903,-8.601
76 53 44 1;0.0511,1.000,-11.999
19 44 77 0;0.0511,0.857,-3.061
48 0;0.1957,0.821,-8.635
19 49 0;0.0681,0.941,-6.037
5 19 2 0;0.0298,1.000,-3.437
48 51 0;0.1106,0.963,-11.003
49 0;0.0894,0.840,-4.528
26 2 0;0.2213,0.812,-9.274
19 44 51 0;0.0894,0.778,-2.997
48 2 0;0.1872,0.846,-9.762
63 1;0.0340,0.889,-6.068
76 44 1;0.0638,0.833,-9.629
76 10 1;0.0340,0.889,-6.068
26 0;0.2383,0.800,-9.171
21 47 1;0.0255,1.000,-5.864
17 1;0.0596,0.609,-4.006
76 53 47 1;0.0298,1.000,-6.867
12 1;0.0936,0.595,-5.567
21 53 1;0.0426,0.714,-4.574
76 47 1;0.0383,0.818,-5.667
1 1;0.3064,0.791,-57.129
40 71 4 0;0.0766,1.000,-9.124
55 0;0.1191,0.903,-8.601
64 0;0.1447,0.944,-13.211
4 56 0;0.1489,0.854,-8.045
40 4 0;0.1191,0.875,-7.322
65 4 0;0.2170,0.797,-8.030
71 4 60 0;0.1234,0.806,-4.844
72 1;0.0468,0.846,-7.381
60 0;0.1915,0.738,-4.093
56 0;0.1617,0.826,-7.289
53 71 4 1;0.1191,0.500,-3.538
53 71 4 20 1;0.0596,0.700,-5.878
40 71 0;0.0809,0.905,-5.929
53 71 20 1;0.0681,0.667,-5.836
71 60 0;0.1277,0.789,-4.439
71 4 20 1;0.0936,0.564,-4.646
6 71 0;0.0894,0.778,-2.997
1 1;0.3064,0.791,-57.129
0 0;0.5277,0.873,-54.379
62 1;0.0681,0.800,-9.304
2 5 19 0;0.0298,1.000,-3.437
2 41 70 0;0.0766,0.947,-6.988
59 47 70 19 1;0.0213,0.833,-3.445
47 57 1;0.0340,0.889,-6.068
41 19 0;0.0766,0.900,-5.495
63 1;0.0340,0.889,-6.068
2 48 0;0.1872,0.846,-9.762
2 31 70 0;0.0979,0.852,-5.285
47 14 1;0.0383,0.900,-6.983
37 1;0.1106,0.788,-14.742
59 8 1;0.0383,0.750,-4.669
41 70 0;0.0809,0.905,-5.929
2 41 0;0.0936,0.880,-5.964
2 31 0;0.1106,0.812,-4.601
1 1;0.3064,0.791,-57.129
78 0;0.1447,0.919,-11.476
62 1;0.0681,0.800,-9.304
56 0;0.1617,0.826,-7.289
15 0;0.4000,0.718,-8.093
65 0;0.2170,0.785,-7.256
72 1;0.0468,0.846,-7.381
48 0;0.1957,0.821,-8.635
28 1;0.1532,0.554,-7.133
20 1;0.1277,0.492,-3.479
42 1;0.0766,0.692,-7.225
20 44 1;0.0809,0.543,-3.556
12 1;0.0936,0.595,-5.567
1 1;0.3064,0.791,-57.129
40 19 0;0.1021,0.857,-5.676
26 0;0.2383,0.800,-9.171
54 0;0.1064,0.833,-5.093
54 22 0;0.0638,0.938,-5.571
44 22 19 0;0.1064,0.862,-6.076
57 22 19 0;0.0383,1.000,-4.444
19 41 0;0.0766,0.900,-5.495
40 0;0.1234,0.829,-5.675
44 19 35 0;0.0809,0.864,-4.747
72 1;0.0468,0.846,-7.381
63 1;0.0340,0.889,-6.068
31 0;0.1106,0.788,-3.861
19 20 46 1;0.0553,0.722,-5.944
22 0;0.2596,0.709,-3.989
19 35 0;0.1574,0.725,-3.015
41 0;0.0979,0.852,-5.285
28 1;0.1532,0.554,-7.133
44 77 19 0;0.0511,0.857,-3.061
22 19 0;0.1915,0.738,-4.093
44 20 1;0.0809,0.543,-3.556
21 1;0.0638,0.577,-3.600
47 4 70 1;0.0809,0.559,-3.947
78 4 70 0;0.1191,1.000,-14.634
14 53 28 1;0.0596,0.824,-8.750
49 70 0;0.0681,0.941,-6.037
28 1;0.1532,0.554,-7.133
64 0;0.1447,0.944,-13.211
65 4 0;0.2170,0.797,-8.030
78 70 0;0.1319,0.969,-13.671
15 0;0.4000,0.718,-8.093
49 0;0.0894,0.840,-4.528
26 0;0.2383,0.800,-9.171
14 21 1;0.0340,0.889,-6.068
28 4 1;0.1447,0.576,-7.788
44 32 70 0;0.0511,0.857,-3.061
72 1;0.0468,0.846,-7.381
44 53 1;0.1064,0.521,-3.830
53 47 4 70 1;0.0511,0.800,-7.049
61 4 1;0.0468,0.688,-4.528
14 47 1;0.0383,0.900,-6.983
70 42 1;0.0638,0.750,-7.462
14 53 4 1;0.0809,0.655,-6.527
78 4 0;0.1319,0.939,-11.651
47 21 1;0.0255,1.000,-5.864
14 4 1;0.1064,0.568,-5.376
35 70 0;0.1617,0.792,-5.650
4 42 1;0.0723,0.739,-8.114
53 21 1;0.0426,0.714,-4.574
61 1;0.0511,0.667,-4.515
14 28 1;0.0681,0.727,-7.345
44 47 70 30 1;0.0213,0.833,-3.445
55 0;0.1191,0.903,-8.601
37 4 1;0.1064,0.806,-14.991
15 0;0.4000,0.718,-8.093
4 31 70 0;0.0979,0.852,-5.285
70 45 0;0.1787,0.840,-8.907
26 0;0.2383,0.800,-9.171
44 38 70 0;0.0553,0.867,-3.443
4 24 1;0.2085,0.538,-9.344
4 47 70 1;0.0809,0.559,-3.947
63 1;0.0340,0.889,-6.068
4 31 0;0.1106,0.812,-4.601
38 70 10 0;0.0426,0.909,-3.342
24 1;0.2213,0.515,-8.276
45 0;0.2043,0.800,-7.696
37 1;0.1106,0.788,-14.742
4 47 8 1;0.0426,0.714,-4.574
6 19 51 0;0.0553,1.000,-6.493
59 8 1;0.0383,0.750,-4.669
45 70 0;0.1787,0.840,-8.907
64 0;0.1447,0.944,-13.211
4 60 35 70 0;0.0681,0.941,-6.037
44 4 51 70 0;0.1064,0.806,-4.261
60 0;0.1915,0.738,-4.093
4 12 1;0.0936,0.611,-6.085
14 21 1;0.0340,0.889,-6.068
4 70 31 0;0.0979,0.852,-5.285
59 19 47 70 1;0.0213,0.833,-3.445
4 24 1;0.2085,0.538,-9.344
63 1;0.0340,0.889,-6.068
4 31 0;0.1106,0.812,-4.601
4 69 8 1;0.0255,0.857,-4.296
44 4 19 35 0;0.0723,0.895,-5.067
4 60 19 35 0;0.0638,0.882,-4.237
4 51 70 0;0.2085,0.731,-4.156
47 14 1;0.0383,0.900,-6.983
4 8 1;0.1617,0.463,-3.136
4 14 1;0.1064,0.568,-5.376
21 1;0.0638,0.577,-3.600
60 70 0;0.1574,0.787,-5.313
51 8 21 1;0.0213,1.000,-4.869
47 21 1;0.0255,1.000,-5.864
45 0;0.2043,0.800,-7.696
28 14 1;0.0681,0.727,-7.345
35 70 0;0.1617,0.792,-5.650
44 59 47 51 70 1;0.0170,1.000,-3.881
4 47 70 1;0.0809,0.559,-3.947
4 28 1;0.1447,0.576,-7.788
60 51 70 0;0.0766,0.900,-5.495
6 51 70 0;0.0511,1.000,-5.976
44 19 35 0;0.0809,0.864,-4.747
8 21 1;0.0255,0.857,-4.296
6 70 0;0.0766,0.818,-3.462
47 8 1;0.0468,0.688,-4.528
4 60 70 0;0.1489,0.795,-5.369
19 35 0;0.1574,0.725,-3.015
44 59 47 70 1;0.0213,0.833,-3.445
64 0;0.1447,0.944,-13.211
0 0;0.5277,0.873,-54.379
62 4 1;0.0681,0.842,-10.527
55 0;0.1191,0.903,-8.601
76 53 1;0.0553,0.722,-5.944
4 31 71 0;0.0723,0.944,-6.510
57 80 71 0;0.0468,0.917,-3.773
15 4 56 0;0.1106,0.929,-9.162
4 12 1;0.0936,0.611,-6.085
63 1;0.0340,0.889,-6.068
30 80 71 0;0.0468,0.917,-3.773
76 70 1;0.0723,0.654,-5.847
31 70 53 0;0.0468,1.000,-5.463
15 0;0.4000,0.718,-8.093
4 71 53 1;0.1191,0.500,-3.538
15 4 71 0;0.2383,0.812,-10.043
4 31 0;0.1106,0.812,-4.601
78 2 0;0.1362,0.941,-12.165
53 71 4 20 1;0.0596,0.700,-5.878
53 71 20 1;0.0681,0.667,-5.836
31 2 71 0;0.0723,0.944,-6.510
48 2 0;0.1872,0.846,-9.762
78 0;0.1447,0.919,-11.476
6 71 0;0.0894,0.778,-2.997
46 4 1;0.1319,0.534,-5.247
46 61 1;0.0383,0.818,-5.667
4 42 1;0.0723,0.739,-8.114
63 1;0.0340,0.889,-6.068
31 2 0;0.1106,0.812,-4.601
46 20 1;0.0723,0.630,-5.244
2 20 61 1;0.0255,1.000,-5.864
42 1;0.0766,0.692,-7.225
46 1;0.1447,0.507,-4.578
53 71 4 1;0.1191,0.500,-3.538
71 4 20 1;0.0936,0.564,-4.646
53 20 1;0.0723,0.586,-4.211
2 61 1;0.0468,0.688,-4.528
48 0;0.1957,0.821,-8.635
20 61 1;0.0298,0.875,-5.171
4 20 1;0.1149,0.509,-3.730
1 1;0.3064,0.791,-57.129
0 0;0.5277,0.873,-54.379
62 1;0.0681,0.800,-9.304
22 0;0.2596,0.709,-3.989
46 61 1;0.0383,0.818,-5.667
72 1;0.0468,0.846,-7.381
57 47 1;0.0340,0.889,-6.068
44 46 69 1;0.0255,1.000,-5.864
20 46 61 1;0.0255,1.000,-5.864
49 0;0.0894,0.840,-4.528
26 0;0.2383,0.800,-9.171
15 0;0.4000,0.718,-8.093
20 46 1;0.0723,0.630,-5.244
17 1;0.0596,0.609,-4.006
39 6 0;0.0426,0.909,-3.342
44 20 1;0.0809,0.543,-3.556
1 1;0.3064,0.791,-57.129
64 0;0.1447,0.944,-13.211
0 0;0.5277,0.873,-54.379
62 1;0.0681,0.800,-9.304
78 0;0.1447,0.919,-11.476
51 65 19 0;0.0894,0.955,-8.455
47 57 1;0.0340,0.889,-6.068
41 19 0;0.0766,0.900,-5.495
49 19 0;0.0681,0.941,-6.037
26 0;0.2383,0.800,-9.171
47 14 1;0.0383,0.900,-6.983
14 1;0.1106,0.553,-5.056
51 57 19 0;0.0468,0.917,-3.773
12 1;0.0936,0.595,-5.567
65 19 0;0.1617,0.826,-7.289
49 0;0.0894,0.840,-4.528
